BlockId,Label
blk_7127926460166587459,Normal
blk_4638851334133122544,Normal
blk_-4849643695323274887,Normal
blk_-2183627350451262631,Normal
blk_8014879950795053479,Normal
blk_-1658052951422114426,Normal
blk_3356682220012018175,Normal
blk_489169157920072718,Normal
blk_4760693685433488942,Normal
blk_-4785113439200960105,Normal
blk_8559927880339578886,Normal
blk_8257551289469425716,Normal
blk_-685804783642294701,Normal
blk_5071904310863341018,Normal
blk_-5793401437649841073,Normal
blk_-7948092631436548049,Normal
blk_4998955506082606989,Normal
blk_-6904675303568433781,Normal
blk_6978221445928387774,Normal
blk_-2383287247377858104,Normal
blk_-200929112553718126,Normal
blk_-1583796566477573469,Normal
blk_-5965872184592512125,Normal
blk_1968107584907454835,Anomaly
blk_-8097237530944078016,Normal
blk_-1382408528847375736,Normal
blk_6556981657340383365,Normal
blk_-2080937407202966620,Normal
blk_-4129587232595682736,Normal
blk_-3272380112381095920,Normal
blk_-1913844243488517013,Normal
blk_7317141899199840658,Normal
blk_8928087121881022015,Normal
blk_7411549038320987727,Normal
blk_-6914344792678627673,Normal
blk_-1767543383384101073,Normal
blk_5453699193017037931,Normal
blk_1931950214896072791,Normal
blk_4230385959140876761,Normal
blk_-7390789175369600724,Normal
blk_-3980154195933768584,Normal
blk_507771509308817273,Normal
blk_-439553142940473726,Normal
blk_-4814226127062823377,Normal
blk_6100902262718070968,Normal
blk_-3214942899732243864,Normal
blk_-2184446361737931295,Normal
blk_6434230208492852740,Normal
blk_-7633326342885611447,Normal
blk_1540682700808261265,Anomaly
blk_-917559772837796859,Normal
blk_6147807738130120292,Normal
blk_-6120833347268739398,Normal
blk_2611911365497756664,Normal
blk_536864067935905694,Normal
blk_7489923904286676953,Anomaly
blk_-2202118075754267598,Normal
blk_-6644876540147867759,Normal
blk_2094549941143825333,Normal
blk_8776541468782357879,Anomaly
blk_8560574958046424134,Normal
blk_-4641276479653881047,Normal
blk_-5618064204712940332,Normal
blk_-1614839823817604558,Normal
blk_190172737219865567,Normal
blk_61912487919537950,Normal
blk_4039064252668851750,Normal
blk_-1370233730286866534,Normal
blk_-7313521170158217539,Normal
blk_-5862509294475468752,Normal
blk_4617505502561449490,Normal
blk_6045765946840212638,Normal
blk_4797010597622047462,Anomaly
blk_-9026458046331158970,Normal
blk_-2304217008809329190,Normal
blk_-1467262205651621844,Normal
blk_-7227089635260986571,Normal
blk_-4022203167272838352,Normal
blk_6005705654616839063,Normal
blk_6038069591769060001,Normal
blk_5324131639742244785,Normal
blk_-8831406281005287095,Normal
blk_-3046244377985827086,Normal
blk_7247639658826765442,Normal
blk_1035213222116774550,Normal
blk_3367767679469055833,Normal
blk_-2125681194680440719,Normal
blk_4013612667427745526,Normal
blk_-7840537401678661112,Normal
blk_5618728624637017561,Normal
blk_-1128043172391965982,Normal
blk_-4948744351549634643,Normal
blk_1039244465231275288,Normal
blk_6081307139695849844,Normal
blk_-4651195250891174756,Normal
blk_8246640784664624144,Anomaly
blk_-1215569343602376928,Normal
blk_97831252857303896,Normal
blk_3368605501042515823,Normal
blk_-8994491152999597123,Normal
blk_4850228813354973079,Normal
blk_2609767600736860406,Normal
blk_-720935558012755161,Normal
blk_5293327285350143513,Normal
blk_-3264842198971198684,Normal
blk_6023489552739370085,Normal
blk_-7722716157119471069,Normal
blk_-6381247714854046070,Normal
blk_2472193461612696287,Normal
blk_5473735715758771251,Normal
blk_3063995378073882190,Normal
blk_-436413758917397274,Normal
blk_-5289197878909797469,Normal
blk_3708098229033425599,Normal
blk_-1291666103912109015,Normal
blk_6222670714352648494,Normal
blk_-5470257487410890820,Normal
blk_1024820459922441567,Normal
blk_4854561713404436303,Normal
blk_-1080358338363943379,Normal
blk_-2744423142096815665,Normal
blk_-5958682330252481329,Normal
blk_-7436479428178540627,Normal
blk_5472965878248258832,Normal
blk_-5340644965331216626,Normal
blk_-7230334514513755570,Normal
blk_1276867057968506240,Normal
blk_-6174960511608517771,Normal
blk_2037259841889019279,Normal
blk_-8041588639351366627,Normal
blk_7617346723788050494,Normal
blk_6529853194451069175,Normal
blk_4852781405354887648,Normal
blk_-2115763910453772113,Normal
blk_3542632703935239533,Normal
blk_-5619155499737146241,Normal
blk_7327115089553210708,Normal
blk_-5342088232423069357,Normal
blk_5699534539096569844,Normal
blk_-5554421718181253337,Normal
blk_-3634966305420837166,Normal
blk_1820150416158000908,Normal
blk_2335767336541654785,Normal
blk_-3713925706030903401,Normal
blk_359788997508533183,Normal
blk_2771148091333951361,Normal
blk_-8380114486897794306,Normal
blk_-6104178638267088108,Normal
blk_3337714047141773093,Normal
blk_-6528538316159169132,Normal
blk_8775842545569398568,Normal
blk_5885793455152294798,Normal
blk_325100885540808743,Normal
blk_-6970243361627989917,Normal
blk_-3590861162333020030,Normal
blk_4360382722912094228,Normal
blk_1703525974694582273,Normal
blk_7913281247741347723,Normal
blk_9141187285910457136,Normal
blk_2624596837212227123,Normal
blk_-2907451869644412030,Normal
blk_1666356185803105554,Normal
blk_7196802418517529288,Normal
blk_7337184756385177166,Normal
blk_2731826607296708963,Normal
blk_-7272577559948543216,Normal
blk_9167855612945544291,Normal
blk_5298950768328476465,Normal
blk_3191173373700482576,Normal
blk_-326181041711642642,Normal
blk_3544664616670619554,Normal
blk_-7906327619730700049,Normal
blk_-3291799491992938445,Normal
blk_8308729574754776015,Normal
blk_2627772507108787425,Normal
blk_-2833470473091686267,Normal
blk_398716135622493908,Normal
blk_1171383652679691347,Normal
blk_8956029894348668245,Anomaly
blk_-760302245406658455,Normal
blk_607696807724454739,Normal
blk_-8721488844637582351,Normal
blk_7886008781973722436,Normal
blk_8492784150309274555,Normal
blk_-7711344671741122456,Normal
blk_-3375965849924518931,Normal
blk_-2289275915589146875,Normal
blk_1812474846474847126,Normal
blk_2526871787768315240,Normal
blk_-1891559311088047957,Normal
blk_4652374871146048409,Normal
blk_8608974154783629388,Anomaly
blk_-8840444743356752362,Normal
blk_5257344323723175916,Normal
blk_-2264637403662718559,Normal
blk_4679541639034842892,Normal
blk_7559895420747056390,Normal
blk_-1340688878642648826,Normal
blk_2483618851527528787,Normal
blk_1946367458374527873,Normal
blk_-6615810190106554847,Normal
blk_6499499249174944724,Normal
blk_-7241325176674570077,Normal
blk_-1897532867180110895,Normal
blk_2127818749817765643,Normal
blk_8225451996519902271,Anomaly
blk_-1057364337346856464,Normal
blk_7322175837830064286,Normal
blk_7019571787243184958,Normal
blk_-5350492094942566244,Anomaly
blk_7369802263730493313,Normal
blk_1156234702439814567,Normal
blk_-2805281578943451601,Normal
blk_-2584840834034237251,Normal
blk_6559772582733523259,Normal
blk_-1699508339583989281,Normal
blk_8298841907097975481,Normal
blk_-1420999590004208528,Normal
blk_-3177191304769277981,Normal
blk_-494352054309741529,Normal
blk_-5881275533627287733,Normal
blk_5081940306751881996,Normal
blk_-2488082307288759081,Normal
blk_-6339034986314758754,Normal
blk_-5057218155180788539,Normal
blk_-3262729248001103250,Normal
blk_-4481858280301127671,Normal
blk_6494546736112184938,Normal
blk_-7417596835102560157,Normal
blk_5229934417165179592,Normal
blk_3059682484283617541,Normal
blk_3318822925199933315,Normal
blk_4756978375495369484,Normal
blk_597940719852133780,Normal
blk_4626984042064570891,Normal
blk_519837934222027863,Normal
blk_5152268585479482151,Normal
blk_2456779292526112314,Normal
blk_-8884264645385711172,Normal
blk_-1051183647010524801,Normal
blk_-7735521871949095871,Normal
blk_7908690468373855656,Normal
blk_-5725761652863446309,Normal
blk_4124383844602201149,Normal
blk_2946148263352504190,Normal
blk_-7370011943551732276,Normal
blk_1546261215778020799,Normal
blk_2993864343551866312,Normal
blk_6829639795394267373,Normal
blk_9155546032632186377,Normal
blk_852860471740215381,Normal
blk_-529561454604787020,Normal
blk_-6570787968438355565,Normal
blk_2715431324380976647,Normal
blk_-1098088608193842019,Normal
blk_8193062846998147769,Normal
blk_7131228062659550736,Normal
blk_4438299806816545743,Anomaly
blk_8565874682000498967,Normal
blk_-2571983086935058253,Normal
blk_-9171560892856574518,Normal
blk_-3879561488760493694,Normal
blk_5057779185426921599,Normal
blk_-4129473458262205964,Normal
blk_3358202889586420983,Normal
blk_-1528584110890850850,Normal
blk_3020513751006966598,Normal
blk_-5315965392150874087,Normal
blk_892170532545871374,Normal
blk_-4088810514965544709,Normal
blk_6772130190133701171,Normal
blk_5245638155902651297,Normal
blk_-1788465330331960852,Normal
blk_1211098813190682393,Normal
blk_-4708426107780088637,Normal
blk_6824726608130071210,Normal
blk_6542597006933538044,Normal
blk_1296687466533239850,Normal
blk_-3331461147845132780,Normal
blk_671791468156664917,Normal
blk_-4417608862253882082,Normal
blk_3719875237101216732,Normal
blk_4614725566040300909,Normal
blk_-6524148959020691283,Normal
blk_-912541083291736645,Normal
blk_8364856296594445344,Normal
blk_-2123464993238779953,Normal
blk_-6858814401791213446,Normal
blk_-6599253946773475011,Normal
blk_-2369339219872425885,Normal
blk_287369995807896195,Normal
blk_8586577069068360435,Normal
blk_5797720827005110906,Normal
blk_868467403665541627,Normal
blk_-6765004315599131097,Normal
blk_-6347603876767415145,Normal
blk_-7904920960436561427,Normal
blk_-1692751677803857572,Normal
blk_7983081883938549352,Normal
blk_-8588908000680498,Normal
blk_2785482194697863560,Normal
blk_7954948786605044513,Normal
blk_-778468828581447358,Normal
blk_-6120979451234233932,Normal
blk_-1457041365556697115,Normal
blk_3642544326877519793,Normal
blk_1707839968934991260,Normal
blk_8188879580151373064,Normal
blk_-811397883315631121,Normal
blk_-4297441188495371170,Normal
blk_1547809526376498310,Normal
blk_-7826121774633537459,Normal
blk_68063282556133214,Normal
blk_3331380958219211619,Normal
blk_3381884181585354683,Normal
blk_-4305593247012162687,Normal
blk_2055369461113018851,Normal
blk_6313338521163430019,Normal
blk_-8368440548867586554,Normal
blk_9168128311659117341,Normal
blk_-572184778189426220,Normal
blk_7860938493828814932,Normal
blk_6728227953323264953,Normal
blk_-4391409395425040341,Normal
blk_3357572295063412224,Normal
blk_1131212494337742674,Normal
blk_668369363770234196,Normal
blk_-673555322665619892,Normal
blk_-5584761102910632352,Normal
blk_6195443142094907353,Normal
blk_-3262610997380547581,Normal
blk_8386288827038470444,Normal
blk_4300011426875444940,Normal
blk_-2896089565863375548,Normal
blk_3799870466491068235,Normal
blk_-7079028864584563445,Normal
blk_-8322694429849338752,Normal
blk_-6694369325065220401,Normal
blk_4893093272490743355,Normal
blk_5499134040280735418,Normal
blk_11422240561571616,Normal
blk_-4675601158066448701,Normal
blk_-2031391755390611847,Normal
blk_5314990912523712042,Normal
blk_-2775775921677320014,Normal
blk_5370031153095695289,Normal
blk_3061937980832296286,Anomaly
blk_-3483450623622180776,Normal
blk_-3517485871699816351,Normal
blk_-5767670158575471723,Normal
blk_4916611404037048331,Normal
blk_3734167989970851843,Normal
blk_-5947595309031086746,Normal
blk_-6048991104392243833,Normal
blk_-4648180233756776257,Normal
blk_-1691497604051640752,Normal
blk_-7315949333030466776,Normal
blk_4171475025246875775,Normal
blk_-2618470739868107966,Normal
blk_4464599776597488489,Normal
blk_8522440494057928612,Anomaly
blk_-6729464019663702471,Normal
blk_2775281512614810095,Normal
blk_-7146172040359042713,Normal
blk_-1996904954055474930,Normal
blk_1913207732093518249,Normal
blk_-7887474473969193833,Normal
blk_-6841015718464451801,Normal
blk_6652333621096073069,Normal
blk_-4325333309024660608,Normal
blk_-2601159611859852888,Normal
blk_-3886000165306201922,Normal
blk_-7714348983003173403,Normal
blk_1544197837001231312,Normal
blk_1435439897630561617,Normal
blk_-4420104584307635033,Normal
blk_7897285090391236993,Normal
blk_-5177446198980508555,Normal
blk_5347038747988539735,Normal
blk_5233061578121206221,Normal
blk_5921443411859097929,Normal
blk_6108915947818536316,Normal
blk_7170580934070219361,Normal
blk_4553202754626930664,Normal
blk_-2792935853305331615,Normal
blk_-8766443250011188705,Normal
blk_6425714359878811982,Normal
blk_-4471276021199638963,Normal
blk_1091132185486371557,Normal
blk_8479499772288996645,Normal
blk_1263204750824664360,Normal
blk_7936423389955810426,Anomaly
blk_2030065497956214994,Normal
blk_-3359932231660612447,Normal
blk_-924839600422356971,Normal
blk_-9145528625021316136,Normal
blk_3756850841515677849,Normal
blk_-5412304711330412006,Normal
blk_-2044870930562069278,Normal
blk_4379802129938036380,Normal
blk_3840846589960158142,Normal
blk_-2806392838173367292,Anomaly
blk_211765938328512380,Normal
blk_-1600320232754078594,Normal
blk_3882108147268249808,Normal
blk_2655242389244400254,Normal
blk_8129049451957220215,Normal
blk_-3363729726692715477,Normal
blk_1439037065184155208,Normal
blk_-3614915931600118198,Normal
blk_7565038765590483543,Normal
blk_2637938605314802721,Normal
blk_-8975646672319015268,Normal
blk_6514891094453429327,Normal
blk_8871956065353268117,Normal
blk_-4567977407266155313,Normal
blk_5984597015849730101,Normal
blk_9179831125214287709,Normal
blk_1506720518513070634,Normal
blk_1992065994587513837,Normal
blk_9010245713610163400,Normal
blk_-8809715694947457129,Normal
blk_7717673425978832238,Normal
blk_-8890070900484417952,Normal
blk_7513405784789556134,Normal
blk_-984784414178453452,Normal
blk_3094033865794896009,Normal
blk_8480605116447885959,Normal
blk_-997536668896959536,Normal
blk_-7202537022312810163,Normal
blk_-7415991062082583993,Normal
blk_1183767495716607239,Normal
blk_4186174115036968776,Normal
blk_1837894420044852103,Normal
blk_-6115740967503526947,Normal
blk_8583609883851289399,Anomaly
blk_-385612957371204687,Normal
blk_6241821674141973262,Normal
blk_-605901864193166123,Normal
blk_2553958092503048038,Normal
blk_-9212474909932115473,Normal
blk_4838541018292791456,Normal
blk_-265997403693543222,Normal
blk_3244404944441656212,Normal
blk_-8157215849484481418,Normal
blk_-2937309222203569344,Normal
blk_-601921509426924673,Normal
blk_-2402914589383691583,Normal
blk_-2729700680538851946,Normal
blk_-1886295043152742159,Normal
blk_-202615617634445955,Anomaly
blk_2522459733339304736,Normal
blk_7745392566843793053,Normal
blk_-5893013518662773309,Normal
blk_-7649993635172696081,Normal
blk_-5803688021664448355,Normal
blk_4536903046609815626,Normal
blk_2377150260128098806,Normal
blk_7362149085962708450,Anomaly
blk_-202664785686861379,Normal
blk_767898835579053279,Normal
blk_660919028580674825,Normal
blk_-5988489166213273019,Normal
blk_-4928656549175953123,Normal
blk_8400364085025009768,Normal
blk_4287573742614512620,Normal
blk_1584079955390024100,Normal
blk_-4029481017751710461,Normal
blk_-4544595074492470553,Normal
blk_-8311578831954310646,Normal
blk_-5312420896991356578,Normal
blk_2781161634750750250,Normal
blk_8001785891180422666,Anomaly
blk_-7779437146336524910,Normal
blk_-3375256906059386326,Normal
blk_-4894873621958975766,Normal
blk_-7415614779273954687,Normal
blk_659090093254379754,Normal
blk_-3253154672469247495,Normal
blk_-3276851443474364320,Normal
blk_6390214898748668345,Normal
blk_-8133557891562859578,Normal
blk_8813179861090517835,Normal
blk_-1762594300374416220,Normal
blk_-5978452670423711843,Normal
blk_-8548152957144511974,Normal
blk_8253437047659221995,Normal
blk_-5782780618284024630,Normal
blk_2654016902986803151,Anomaly
blk_9112437732962000794,Normal
blk_1744432644546189397,Normal
blk_-8010105074046642537,Normal
blk_-2139805598337350085,Normal
blk_-4865585821636470569,Normal
blk_-2295694881745889847,Normal
blk_4312730463359350641,Normal
blk_-6567523264233749946,Normal
blk_992037777600190687,Normal
blk_-3744288507853146500,Normal
blk_2216019122475950186,Normal
blk_4617222134697320664,Normal
blk_-3576594458036359576,Normal
blk_194626696959819525,Normal
blk_6656132915591005558,Normal
blk_-714977809333048592,Normal
blk_-7814474827587564593,Normal
blk_-1145940551956466443,Normal
blk_-6955905015982651412,Normal
blk_2758738651526878872,Normal
blk_7023830206694113514,Normal
blk_-3372812274239719748,Normal
blk_2900911527250106746,Normal
blk_-2102235370057985048,Normal
blk_-5306979866133619896,Normal
blk_3698016797273149670,Normal
blk_15168319541852386,Normal
blk_-6654031878541056772,Normal
blk_376173308354199000,Normal
blk_5679332564404011413,Anomaly
blk_1310900114437661671,Normal
blk_5748322483564786171,Normal
blk_7106876175223362194,Normal
blk_7704859509353240825,Normal
blk_-4278065698452705095,Normal
blk_-6143525600102699828,Normal
blk_-5267777036676930410,Normal
blk_25023618081021823,Anomaly
blk_8141808071445363675,Normal
blk_743904530249108849,Normal
blk_8976346665294206223,Normal
blk_-4625220316535736772,Normal
blk_-5760507864530110724,Normal
blk_-7684316554676633224,Normal
blk_1294751506640336043,Normal
blk_-42585101438270473,Normal
blk_1659101042752285007,Normal
blk_-4974385501486779585,Normal
blk_5321490983420253611,Normal
blk_1574510645662484009,Normal
blk_-3575261216147450862,Normal
blk_5286420803594987954,Normal
blk_7056434361474521047,Normal
blk_406725854104568501,Normal
blk_-7529606953261103372,Normal
blk_-2642233100326277211,Normal
blk_1697793793783131702,Normal
blk_4769751708926731612,Normal
blk_6793006144881065808,Normal
blk_-7616250274370598594,Normal
blk_5085472776226767513,Normal
blk_-3619971546015639003,Normal
blk_-629942339983848306,Normal
blk_-4199020598320078688,Normal
blk_-2436061872515446875,Normal
blk_1214559494207613728,Normal
blk_-5995763033423698104,Normal
blk_6506703185724492498,Normal
blk_9209516605233823360,Normal
blk_-4204305913336923535,Normal
blk_5366569290464201622,Normal
blk_8354632629489789672,Normal
blk_423457504535510625,Normal
blk_8916281989654078289,Normal
blk_2025009910650319517,Normal
blk_-4132726984985171024,Normal
blk_-4350159849510682060,Normal
blk_-2678950506861184612,Normal
blk_2626966708438358995,Normal
blk_-5015794822747492177,Normal
blk_-6610474758551187992,Normal
blk_-1968007884603578540,Anomaly
blk_5744124060331715260,Normal
blk_-4416070821376643559,Normal
blk_-8815670780078291954,Normal
blk_-6929239302849326735,Normal
blk_110454034952098683,Normal
blk_3686179277682088122,Normal
blk_-2272946068296489005,Normal
blk_6763863888784019261,Normal
blk_2847546489084525795,Normal
blk_2344212245871561537,Normal
blk_2247629217161540672,Normal
blk_-5250229408365828643,Normal
blk_2479364758168008617,Normal
blk_-5615556793810607683,Normal
blk_-7108986600929137006,Normal
blk_6763122885657574410,Normal
blk_-3957840578267236126,Normal
blk_-8465052885094851119,Normal
blk_9138022365685631742,Normal
blk_5071805019400663991,Normal
blk_3349862900618520050,Normal
blk_9109850278032621527,Normal
blk_-596837697848112264,Normal
blk_-7253379701547682099,Normal
blk_2925425919988386289,Normal
blk_8463947063753504358,Normal
blk_-7695279616624061575,Normal
blk_398788325644259832,Normal
blk_-1632993432281406132,Normal
blk_-7418519047272044126,Anomaly
blk_7398315039194540127,Normal
blk_2513150984058952397,Normal
blk_3750604540394488644,Normal
blk_7487583713815829893,Normal
